-1.119979248157547923e-02,-1.858024362394459020e-02,1.851264961142076726e-02,-4.585335519057645234e-03,-7.170349041452238684e-03,1.622880367610742350e-02,4.483028048779677359e-03,2.735731812568610415e-03,1.559494153825154508e-02,5.017168082597246552e-03,3.481532596421847963e-03,1.249904088564201751e-02,7.481425410219146727e-03,2.363714309120007635e-03,1.151016852187172236e-02,-1.760221939365513941e-03,-1.820212362747936378e-03,-1.735895660344801729e-03,1.178916465084647175e-02,-3.687703900626804979e-03,-8.983497634267130147e-03,1.996489841335728418e-02,1.254027410159116486e-02,2.716672480760100837e-03,-6.045003827781029668e-03,-2.626531183244697198e-02,-2.594848026122412166e-02,1.290869936198394676e-03,-2.512166988027340637e-03,1.317822488553544412e-02,4.072419054511780372e-04,1.877189485225484169e-03,5.784011049756394678e-03,-1.593372822644057232e-02,1.380196113156727765e-02,7.010233335710828323e-03,1.102846705466575122e-02,-7.888788095097874764e-03,-4.094493337646037262e-03,7.069501111079120464e-03,8.691535082773432438e-03,-4.725256101657459087e-03,-8.581223592792475499e-03,1.951657103085558407e-03,2.195837145937419924e-02,-2.372551617106999269e-03,-2.955960851030027797e-03,-1.299142059056693395e-02,4.054499813291099000e-03,7.810557893852131291e-03,-5.421299642864470941e-03,2.014232147361839388e-04,8.880962386306767015e-03,7.636457492193248105e-03,-8.836410766952332643e-03,2.759569742341465607e-05,1.533715646653760652e-02,-1.582308219240535427e-02,5.943182352281563274e-03,1.592439487681537175e-02,-4.011447227044519920e-03,-1.353557301227478749e-02,-4.223557138424770957e-03,5.694272641503528472e-03,-1.521819678573876553e-03,-9.347386101799963487e-03,1.486259151954277651e-02,-1.739367510438514369e-02,-3.085040250588254296e-04,6.362661295826211108e-03,-1.491150052144206255e-02,9.947271816597035368e-03,-9.255981984846247887e-03,-8.060894379866035200e-03,7.800249860450630436e-03,1.330614532782666221e-03,-5.529944079027792302e-03,6.691791251614414952e-03,1.631484203558733991e-03,6.479960945192492737e-03,1.631056849097431774e-02,1.199129016620311197e-02,1.159327151027487101e-03,7.011714408657333288e-03,2.089723271386695683e-02,-1.583292237391404830e-02,-9.781695440892398952e-03,-1.170180739504772700e-02,-1.899040546278507255e-02,9.808806806133501741e-03,1.069058116971796125e-02,8.800925280959116456e-03,-1.789187232339941799e-02,-7.628866474428730449e-03,6.726281801088585845e-03,6.489315734806678886e-03,1.187229487737150035e-02,1.173457828464477028e-02,3.916840995782013696e-03,-7.135278794250101558e-03
-9.898866780663106296e-03,-4.231203128628131045e-04,3.162760995196375532e-03,1.593538059882670596e-02,1.485415365268933502e-02,-3.214309324079435426e-03,-6.657937590884155897e-03,3.875149139009597711e-03,6.108920934968297550e-03,-3.889310313832786570e-03,1.046835904415891264e-02,1.117378013016845421e-04,6.492226279417509342e-03,9.739438197765517072e-03,2.070413638898968242e-04,-1.541152398750886277e-02,-1.227976763392433016e-02,5.543631457975658518e-04,-6.182802796812579722e-03,-4.824818312578966865e-03,-1.884454805162536504e-03,-4.311061944730077734e-03,1.274042541283540095e-03,2.381458666757450132e-02,1.970257259661157070e-02,-7.985927881453712407e-03,3.722444757928482987e-04,-4.417850830604184466e-03,2.240992154470152734e-04,-1.799951590074596111e-03,1.383030196016268518e-02,-1.609585521138049563e-02,3.973015920294971186e-03,1.989654433615117499e-02,-1.159340842969735705e-02,-2.950519387951760532e-03,1.251148315081813435e-02,4.529630137453553515e-03,-4.953502065047969867e-03,-8.732992212657308614e-03,1.094894420987028126e-02,2.620652949607636239e-03,2.074331175699487342e-02,-5.024194937039902324e-03,-1.423925134894628297e-02,1.492510825958414354e-03,1.589273169308637735e-04,-1.424301108775165303e-02,-1.271061921275747769e-02,4.597630619092221184e-03,1.287235171626404523e-02,7.044678527867443947e-04,-1.417013385429027883e-02,6.678391623055014367e-03,-1.064122687620281185e-02,-1.198556102731390856e-02,9.410198787106699089e-03,-3.619876837313536276e-05,-9.198396551942241220e-03,-1.060923335359936770e-02,-1.407813948945271960e-02,-2.147175703054136214e-02,2.048043069575536997e-03,-5.286292603864946489e-03,8.963570226885838807e-03,-1.972732158706549249e-03,6.648449748906315937e-04,-4.907623169881361429e-03,-2.815126863223445675e-03,4.543887522928597052e-03,9.680695541357902528e-03,-7.833142332494205315e-03,9.587169463458397947e-03,8.066749270922312157e-03,1.666286893915108714e-03,-1.736314119515582760e-02,4.246995489393391959e-04,3.457657415934870578e-03,5.258557151379502324e-03,-1.568419299452250906e-02,-6.618822396836058705e-03,6.935569595878328386e-03,2.062440735866540899e-03,5.292452879883697593e-03,-1.702338466749431494e-03,8.697616923665702979e-03,-2.957732884036159623e-03,-5.156365957700747259e-03,-2.588098974607302462e-03,3.450860488543493459e-03,1.575842544054838548e-02,3.141831639966609531e-03,8.975107350374614268e-03,4.453111343836711755e-03,1.044904973965357815e-02,1.347535434117136518e-03,1.062815276333779584e-03,-4.018505622193543556e-03,-9.103937936036244488e-03,-3.673768621876043715e-03
-1.993534619668260385e-02,-8.937779076087188496e-03,-1.386192715717799112e-04,1.363075209511331425e-02,6.486259221252384764e-04,-4.620627568322883960e-03,-3.734352374660483004e-03,6.112339739930189655e-03,-6.434494672380290138e-03,4.381728387645093641e-03,-4.834377585920705996e-03,1.855874959084041417e-02,1.057944603248801851e-02,3.900136806248183027e-03,4.360554597376502424e-03,2.145862595411936538e-02,-3.949889001864604655e-03,-1.054299329699600121e-02,2.139132555137605776e-03,1.292139375220416504e-02,-8.838826499787210897e-03,-3.842138348743264452e-03,-4.252705565878322352e-03,-1.046292248401008672e-02,-6.301708889298394088e-03,-2.410764740219198572e-03,1.084557905438503049e-02,-9.771026564359894251e-03,1.196806845668815442e-02,-1.198073900035375242e-03,7.636760253699789724e-03,-2.067636040630849246e-03,-7.543441443798070030e-03,1.069606830307499347e-02,1.461149111703868072e-03,1.199844811439801373e-02,-1.053146899340881917e-02,1.580458056869095754e-02,1.409948310247086979e-02,4.660007659156188697e-03,1.339570973423483960e-03,9.562122367402517420e-03,7.195726940351068225e-03,1.847110785811923242e-02,-9.104121372949983138e-03,3.718974293255814054e-03,-5.839489253495326083e-03,4.298850054491716588e-03,-2.759320700598262132e-03,9.123024333289710477e-03,-9.129858423149320515e-03,1.586412565830260316e-02,1.245476323987016777e-02,-1.870564062359983751e-02,2.610633381840414113e-03,3.398313836702873247e-03,-7.932990009946494156e-03,4.474518560335503936e-03,1.273182379028119614e-02,1.321613506261477139e-02,1.031549219937605462e-02,1.047573794177444374e-02,5.570773914033300654e-03,9.134690487986622462e-03,1.514055975815702809e-03,2.981292842674759368e-03,-5.108569875150596393e-03,-4.085857533380806567e-03,-7.192072710440490166e-03,1.704678642241418823e-02,2.855268766694788601e-03,-1.040951051999935810e-02,5.531752409186745274e-03,-5.556215075904749265e-03,7.191794636771851879e-03,-1.990761921047215846e-02,3.538546930321784505e-03,4.871210228745143436e-03,-2.272517486184967225e-03,-8.032788079438975921e-04,-1.144587198871833359e-03,-2.264655202624913342e-03,-1.248026098665924212e-02,-1.521696185737783777e-03,1.072857507779041535e-02,-1.343454706256411516e-02,4.987909197374277952e-03,8.547576955527158571e-03,7.326117568063593606e-03,-4.029757681205267672e-03,1.803288620258033416e-03,-1.409948091746537208e-02,-6.648124426471523074e-03,-1.018685194464878305e-02,6.879468263695182571e-03,-1.125640055834109532e-02,4.743318042731383376e-03,1.927803224181608849e-02,5.800951315721339201e-04,-1.438874562858797820e-02
5.566473038111724447e-03,-1.157806418805505319e-02,1.524711565451168475e-02,8.928003579583666111e-03,2.765680345992619065e-03,-2.731245598037028086e-03,6.992498141341130409e-03,-7.954680596742398982e-03,1.038624071912969127e-02,-1.314466425793362793e-02,1.446021226961513757e-02,7.337501654813468818e-03,1.246871924976644848e-02,-8.384738517881637834e-03,3.326790872106863330e-03,-1.658715773203939259e-02,-7.592595756590784541e-03,4.341424635550675433e-03,-4.337128372172181084e-03,3.187018067124041364e-03,-5.122876514748623232e-03,1.386913059283474215e-03,2.192558866138415163e-02,1.794981617260073530e-03,6.797497576003932486e-03,1.921992375268125747e-02,-8.790381647955895425e-03,-4.933302051627294973e-03,8.725159951442901587e-03,1.352421322688561120e-02,5.933651330439652927e-03,-1.840007597095833988e-02,1.378852327601555634e-02,1.203722659530500824e-02,-8.399875462710664278e-03,6.322998102116395014e-03,-1.223721683003184749e-02,4.411886375443459588e-03,4.853301370544308747e-03,-7.210774476835104911e-03,6.124737472094735373e-04,-7.388576098728051773e-03,7.893480278045997278e-03,1.239684659960110964e-02,3.033151761012423207e-03,8.521674159752194028e-03,-1.313532007691694571e-02,-1.971726338481051381e-03,2.316801042262058279e-03,3.322087535812131686e-03,1.229490290441193068e-02,1.262368918682833623e-03,5.275704085544401407e-03,3.326740485890134890e-04,8.201286273327977345e-04,2.298983807885677730e-02,-1.011189479392999961e-02,1.940214235598477360e-02,-1.941720166743022766e-02,-5.082193697955245289e-03,-3.453269144886033856e-03,3.176535131488716478e-03,6.949278243529167023e-03,1.193851503099667768e-02,3.466251047757989458e-03,6.616831146247482975e-03,1.359097299972647846e-02,-1.636139819464793978e-03,1.852125698269930718e-02,2.992238295371630295e-03,-1.498258594014134897e-03,-1.138268467212340956e-02,-1.310407520085794982e-02,-5.436755380304076138e-03,1.061972229353752399e-02,-1.519030976125858474e-02,9.450480479543214851e-04,-1.582802324484884615e-03,-4.949239628742094221e-03,-2.126013815102311896e-02,-7.028700715075135962e-03,-2.204102706331772469e-03,-2.365310537995253190e-03,-6.169522716989780248e-03,-6.465552614478353895e-03,6.273140512494706361e-03,-9.576184319373214461e-04,7.190061598898163028e-03,-1.565117548960771182e-02,-3.494585068821526308e-03,-1.389026348317980858e-02,-1.855183864999361207e-02,4.891706539703591719e-03,-4.379249588899792635e-03,-1.071654447007692502e-02,-6.271238426655685767e-03,2.254624698734219567e-03,-1.737563638868153126e-02,2.672717612703565115e-02,1.056903393442788774e-02
-1.355404086937931317e-02,-4.100621547307002276e-03,1.924452727083478818e-03,-1.402891019560630753e-02,1.690678937169795906e-03,-2.442377719983006637e-02,-1.643230976005622887e-02,-1.021942135626041810e-02,-9.960728953792508805e-03,-4.297549122044968216e-03,1.350832284919269155e-02,-1.872020364791123805e-03,1.856975433193008016e-03,7.071401676439336564e-03,-1.071471701689177304e-02,8.914824036170681046e-03,6.490735905788547547e-03,4.312535929243647460e-03,1.222978556552175092e-02,1.234131819810999975e-03,3.552652424772194634e-04,-9.278290522685085986e-03,-1.337115726463780803e-02,1.135016580725914902e-02,-9.972136612303963976e-03,-4.266310847751075656e-03,-2.368697300053666452e-02,8.313179784579630832e-03,-1.468432820554884527e-02,3.488515016963335009e-03,1.776423755539883326e-02,-5.715278575098778346e-04,1.143056656008151900e-02,8.887892187203766045e-03,-9.930730613015102681e-03,1.855852187148455609e-02,-7.624948920881088714e-03,1.528000295344323668e-02,-4.184127024225691707e-04,-1.043789400084898719e-02,-1.546668919559429471e-02,-3.816682261726008223e-04,-1.877366921398360491e-02,-4.764496825199192841e-03,2.188537182826747179e-03,-6.928507248344852043e-03,1.567987845072519801e-02,-7.225203495365292543e-03,-1.389175408741515766e-02,9.203139987013997598e-04,6.108770809559269793e-03,1.405819404831989278e-02,1.705718967530409080e-02,-6.276515824161634644e-03,2.122058149893572138e-02,-6.620659492629564187e-04,1.204570400704503552e-02,-5.438208616793472998e-03,-3.488808605563926187e-03,9.369325354489645499e-03,-1.015508272622967107e-06,-3.492347350022688706e-04,1.027129579357101462e-03,-9.901879384948271759e-03,-1.046357958978046815e-02,-2.527814325981507515e-02,7.347769089220320890e-03,3.896096152261128986e-03,1.249344096158924722e-02,-1.545096965586565362e-02,4.540565192281385137e-03,-1.008093025113017231e-02,-1.151270572402669952e-02,-1.058040190024370740e-02,8.247687310612041370e-03,6.995944704644512478e-03,1.139381594092870285e-02,2.674944442468526942e-04,-1.175102349644597914e-03,1.841445317834943668e-02,-1.718879754961520623e-02,-1.219967015667521373e-02,1.344559070102642820e-02,6.114129137678454839e-03,-5.673480562040917989e-03,9.629240884731483235e-03,-9.147402214571956347e-03,3.615522934484290650e-03,1.022155786179474758e-02,-5.506554742998513718e-03,1.078775709503078557e-02,6.830537947563075987e-03,4.068170724163188041e-03,9.484438313127672646e-03,1.896894101685185109e-03,-1.153488766754011928e-02,5.332995992734150190e-03,-3.596617645293697253e-03,-4.281474931402748721e-03,1.552420097573847541e-03
-3.122216626618386660e-03,-1.651893993247835739e-03,-9.063463270704844726e-03,1.711426643954776922e-02,-7.972433704307047703e-03,-3.927685269568049510e-03,1.090914553949985828e-02,1.279777653849449581e-02,-4.034824717831089931e-03,6.329769780967067772e-03,-1.598556154733745457e-03,-2.756611198339001430e-03,-5.434670945890268841e-03,-1.715934733863214157e-02,4.318761687468214254e-03,1.283312629406574814e-03,-9.672174517666602689e-03,2.539763417045045636e-03,2.951794417051150157e-02,-3.416518720737996527e-03,2.708270163361443331e-03,5.173429791278951438e-04,-9.030026988289569997e-03,1.914972161202392262e-02,-8.501751737053676872e-03,4.730817539905922062e-03,-1.171736819664921485e-03,4.298438435377396373e-03,-7.329534774099076035e-03,-3.542450009406769573e-03,-4.858358748438089403e-04,-1.558199809949893481e-02,8.896964166954115724e-03,-3.165552898837362909e-03,6.752236690311223116e-03,-1.345368694680111089e-02,3.210569063776882569e-03,-1.233179383075584494e-02,8.504834026616378551e-03,4.880869706909390753e-03,-1.104134379370825918e-02,-6.130050587015655437e-03,6.825769241811778694e-03,-2.098456053290216269e-03,-1.548900180142067512e-02,-6.306370193073185422e-03,-7.840576604757069218e-03,1.324971936347356383e-02,-1.211354197037154724e-02,8.243451209419766848e-03,9.541532493934596487e-03,-2.384761167658091836e-03,1.791473308028029539e-03,-2.262145328828920818e-03,9.540686854018638405e-03,-6.402362431051735955e-03,9.838179360604402957e-03,-1.255237263141100595e-02,-1.657482315027325112e-02,-7.245217620303966155e-03,-5.399651660964115141e-03,-4.568384170677519630e-04,4.928334378481443595e-03,-9.763895679074581805e-04,2.175456639024541880e-02,-6.697444683495941365e-04,2.548588558892229960e-02,-1.989764655632232301e-03,-7.350376489905733647e-03,3.727975529826259814e-03,-3.466801625292362417e-03,-3.112526592071939921e-02,-4.110696772762746642e-03,2.243627672713685572e-02,8.629465716365535694e-03,-5.659748026364267088e-05,-1.527175688666822066e-02,-7.408139925754300692e-03,-6.961643837040408555e-04,1.412676315648083922e-03,5.139317850595465607e-03,1.313231801063549989e-02,3.249993061053401116e-03,9.792407177950603406e-03,1.500126758624131112e-02,1.368589562727389429e-02,2.395069726789273226e-02,1.011329011974219580e-02,-1.083785414090200150e-03,-5.065023829668609950e-03,1.104350238409577099e-02,1.895177676061978941e-02,6.735550985659068124e-03,3.742291132546783031e-03,8.851210935180580525e-03,1.024074585307858595e-02,-6.650674223497343544e-03,5.506878425371804393e-03,1.399895690718517063e-03,7.761334144261269104e-04
4.669469156749340814e-03,1.619293463341651973e-02,7.462785578708687299e-03,-7.421278133359065013e-03,1.000185686261375988e-02,4.422827249593143731e-03,9.077824360304574333e-03,2.924953062535247048e-03,2.346260439550506768e-02,-1.081851225967265726e-03,-1.322976901367835245e-02,2.918730672559836925e-02,-5.623683660642994284e-03,1.247991147403211022e-02,-1.712602886610296860e-02,-1.816389744255357541e-02,-5.030674981167972126e-05,1.305636567789242482e-02,-1.073804585250075216e-02,-2.627897325617836646e-03,-2.250453390780270818e-02,-8.894259276224754721e-03,2.493916291165494334e-02,-4.229998232767927767e-03,-2.813457411642398404e-02,-1.088850929704402067e-02,6.687024347363660151e-03,5.360572321872029110e-03,4.524693910270783000e-03,1.044850828140599661e-03,-1.186543454428604615e-02,-1.769834250931635357e-03,1.094775226480855859e-02,-2.137235030451029721e-02,-7.776534169300846656e-03,7.657365554099566755e-03,-3.668398796426543002e-03,-5.394742719476637235e-03,-2.028491513012705121e-03,-3.079951828089402756e-04,-3.206493210869314019e-04,-6.113587526838069018e-03,-1.182375860617290893e-02,1.173831144452476549e-02,-1.400550316943740409e-02,-1.236233438168118232e-02,7.208151194788792182e-03,9.399479495890416050e-03,1.345341625428891734e-03,2.794537948160490375e-03,-6.958563165127630394e-03,-9.275494932162979198e-03,-1.125359612186258192e-02,5.123297709947981227e-03,-1.184633319031737700e-02,1.303476154354232981e-02,4.215468320623722877e-03,-2.293258509753351437e-02,2.276293748933866292e-03,3.235948081673710431e-04,2.733665027332239043e-03,-1.783729752824026946e-02,-1.097243730685404373e-02,-5.457078064907875704e-03,1.439141295618993378e-02,9.180753734399861934e-03,1.863530598167992963e-02,7.255014099716293983e-03,8.036895683823539957e-03,1.816095759220233115e-03,2.389122240484241495e-03,4.006212270525153808e-03,-1.131689513253840949e-02,-5.519987887888141119e-03,-6.921100465873609130e-03,6.590102476967049649e-03,-1.565724425918903900e-02,1.436465164274019352e-02,1.107168902883891651e-02,7.794137619920990002e-03,-6.390604594916480044e-03,1.195522507243956551e-03,3.259127830765289578e-03,2.691323098872774183e-02,1.899923065856830816e-03,-2.158084546135620018e-03,1.111126425630744666e-02,4.618068566371395442e-03,1.322847704986788824e-02,2.429043673163150743e-02,-1.129409263341445840e-02,2.715932662668723088e-02,-8.484970165406799034e-03,3.781437231760441040e-03,1.339723615507223443e-02,4.725172254197732014e-03,-8.515974089865280955e-03,7.190545080000193545e-03,-9.186847613591540146e-03,1.283069472958996149e-03
-5.753606195590867806e-03,-3.057211271828052471e-03,5.269567071665865257e-03,-5.103804343240981624e-03,9.109198011014393165e-03,-4.655841078927959627e-03,-2.132003613237763370e-02,2.463208060857836283e-03,8.311787976640082668e-05,1.624587543181396643e-02,-2.249592789361021770e-03,8.096875544509649081e-03,-3.629864359991319313e-03,-4.770589934772568805e-03,-1.568569990475409889e-02,-5.039633853932730043e-03,-5.000624827068707312e-03,1.565893073812442068e-02,-5.364094181286273126e-03,-1.371514163237782385e-02,-6.210418293931430946e-03,1.502525957315044638e-02,-8.283879282790177628e-03,-3.446034777317563344e-03,-2.466022073496272875e-03,5.839026998338675382e-03,-1.072817383530749475e-03,-8.868230902947566927e-03,-9.737025794228328784e-03,-9.100243756586696986e-04,-4.566354487493064912e-03,2.467452271661705037e-03,6.630330285681043309e-03,1.098158851052268925e-03,2.520422485634200502e-02,-1.639676977645036782e-02,-1.094638078363216818e-02,-4.952840103872966672e-03,-1.102600051963751812e-02,-9.687216361175390172e-03,-2.120595730107630722e-02,5.230299927923552986e-03,-3.698488207845827998e-03,-2.332329425594888931e-03,-7.388175791360224176e-03,7.780787009340958509e-03,3.177093995990982155e-03,5.008057983612614755e-03,4.046986879605626972e-04,8.691055317932613877e-03,-3.319305248094000464e-03,-1.342132607767289147e-02,-1.473598227450163833e-02,-8.379406420252217408e-04,1.633562710540143945e-02,1.247184381344884282e-02,1.059759721321260235e-02,-1.568415771989218124e-02,8.611393218263792629e-03,-2.279067356442289818e-02,1.991696496802935427e-03,2.977518016838803005e-05,9.157837053037080205e-03,-3.212379880562883476e-03,-6.109256676333357783e-03,-1.482988036416257351e-02,4.995031018382753256e-03,5.836565539868954385e-03,4.631155668604935820e-03,1.121833888759525034e-02,-1.260539566268099008e-03,-1.070955530581371891e-02,-1.515820420980000614e-03,-5.067208304393379555e-03,-1.037217645823080951e-02,8.906843298111205218e-03,5.529722515596931405e-03,-1.236199185424690164e-02,4.752171701512003348e-03,-1.103292979592033519e-02,4.829339357120866066e-03,-4.038024009282941036e-03,-2.296900168522290203e-02,1.587168061726138696e-02,-3.754818174748996134e-04,6.635401142100014887e-03,-2.194426132498927384e-03,-1.009272061898016694e-02,-2.451482358883700589e-03,-6.866372907313039731e-04,-1.206789912114505578e-02,-2.932438635107150783e-03,2.482259065377068891e-03,1.741304481598854662e-02,1.172672873052443832e-02,-5.051250684211329271e-03,1.974587722048283187e-02,4.691116645637759784e-03,-3.492901779667094853e-03,-9.409459842561072786e-04
2.580409767828748587e-03,-3.112341951302284235e-02,-9.849895224641051425e-03,1.266626561068820433e-02,-5.458203528337027136e-04,5.241201406812267052e-03,-1.345246305072539394e-02,7.577723846151949473e-03,2.100397933500447803e-02,-7.546036244286932586e-03,9.768991217670592794e-03,-2.954668314530975448e-02,1.881700100434269621e-02,-1.231306933136012798e-02,5.615783382300949637e-03,-2.567119049894454105e-03,-2.557872358351677856e-03,6.139637421248035458e-03,4.852395284392289898e-03,-1.570381443160879381e-02,-9.777547358556504947e-03,-9.495423237200355292e-04,-1.068443337877980452e-02,-8.683000564835414298e-03,7.973068512096767591e-03,-1.936663243304448390e-02,-1.911154143411016720e-02,-2.671401840078998710e-02,-2.075590616635147184e-02,-4.420906066847488970e-03,-1.393826666536502994e-03,-1.965296655946735527e-02,4.844571137947764963e-03,-7.312216337739754421e-03,-1.361886182709489551e-02,7.992939181571937293e-03,-4.373589386524120645e-03,1.951646705552111333e-03,-7.637591218521437055e-03,1.329280944903555618e-02,-2.662057810107915437e-02,-6.620218797911082455e-03,-1.455281436709106107e-04,-9.822509560959438724e-03,3.097308598382543521e-02,1.508073644320946649e-02,-1.427693443347511325e-02,7.169783399993105363e-03,-1.935023186467881712e-02,-5.105685471734974432e-03,4.983069904867676141e-03,-1.607690119669376652e-02,5.058074431135698400e-03,-4.524732210156977817e-03,9.682630813319294955e-03,-1.422827422181262465e-02,4.034629417705447134e-03,4.846819637005918974e-03,-3.958378795184488188e-05,-1.056269447401236156e-02,1.359780233438513848e-02,-8.826404400007958548e-03,-9.301665252963208300e-03,3.988277548642622794e-03,6.298550456959828465e-03,-6.144624207905158807e-03,-6.572096223664126644e-03,2.577383779704471491e-03,9.834735908433421200e-03,1.515677081041160237e-02,3.075672043545629990e-03,-3.805596831643272542e-03,-1.231330401772875310e-02,9.140014448629158253e-04,-3.467338103467686606e-03,3.887941420920051645e-03,-2.628531699493541571e-03,1.242949581658535710e-02,9.513091412829144129e-04,-5.745092728656659732e-05,4.599672112997914807e-03,4.870889394049014547e-03,2.769465739254363401e-02,-7.582962233123949347e-03,1.966002185108942438e-02,1.238612641759414754e-03,-1.153559181898427752e-02,-1.138793028885974959e-02,1.624281810262082765e-02,-3.866690439098709967e-03,2.090646745011093439e-03,-4.142574229597004165e-03,-1.305531145791701160e-02,-2.889660304096854961e-03,9.507129844942596372e-03,6.322860859795009086e-03,2.823812606733446667e-03,4.332457507522708383e-03,2.124512693005566402e-02,-2.205747274641067096e-02
1.779088606866548877e-02,-1.458635232799326831e-02,2.818408679674683833e-03,1.186598612968767751e-02,-1.085178631509985635e-02,-1.362414809024427038e-03,-1.546272858160645941e-02,1.419521327333678369e-02,1.351115762524095557e-02,-7.004998547278342346e-04,-1.095131966089596225e-02,5.683766358273329225e-03,-1.152222614990099439e-02,-2.965844275969131260e-03,-3.288647889190839894e-03,-6.227369331989260695e-03,-4.303852841107229377e-03,-2.796053012841404322e-03,2.050681004675898936e-02,6.902209399284745320e-03,-7.554730270650164559e-03,1.490094306876819930e-03,9.596570292732527901e-03,-9.131459791912330606e-03,6.509865067074280254e-03,1.804383993469062556e-03,-1.309402719439478613e-02,-2.408411974588589143e-03,1.583183455462276778e-03,1.661593347704473124e-03,3.495855385300342382e-03,-3.000504081491224551e-03,-4.150374241488211449e-03,7.490045502219977273e-03,-1.155436726201078922e-02,-1.008875621111367422e-02,8.054914939777457067e-03,-1.108607227097564013e-02,1.214172795168553046e-02,9.332223855919459174e-03,1.200123422080077128e-02,1.285363883906177375e-02,5.358835175293546332e-03,5.733957175129780065e-03,5.664390803882492741e-03,9.275630755350140711e-04,5.449631093079374856e-03,1.117858287153488360e-02,5.111377106970683461e-03,2.222369324391135995e-03,-6.902568016767597929e-04,-1.160558054764737786e-02,-1.229699353303231706e-02,5.648470136651350011e-03,2.546771126005964968e-03,1.616873845617269184e-02,9.732238903666298735e-03,6.692151773233409075e-03,-2.453818329265334153e-03,5.040583540804507469e-03,2.994887622141795876e-03,-4.351898470495920747e-03,-1.308682131538187014e-02,-1.051303332251149296e-02,-1.461577929011284062e-02,-5.343826360608642211e-03,1.792417088207326785e-03,-6.940874870524997228e-03,8.132524629325827911e-03,2.805727669682791473e-03,7.649146847493723533e-03,5.335575774540518915e-03,-6.826991544481743465e-04,9.987511324295395357e-04,-7.092727774870324214e-03,3.907604328844663591e-03,-6.643153822977096792e-03,-5.241908385257791798e-03,-5.866644923219979484e-03,1.241923904269257029e-02,9.994027567679610730e-03,-6.416257884138160551e-04,-8.546061022147694031e-03,-4.441599696910363687e-03,8.694150862062477707e-04,1.972405597774849577e-03,1.625969091905651864e-02,-8.743156797204158781e-03,-1.966611392079053739e-03,1.510143064505253601e-03,8.807845965284402667e-03,1.308485894665748135e-04,1.644566326884086549e-02,-3.497617297365287082e-03,-2.939660262879379045e-03,-1.880997071543842603e-03,-1.360139539246522748e-02,-1.105114889348864440e-02,1.938495974978120305e-03,-1.531339408304252178e-02
