-1.396660817701446573e-02,-2.047760463079779589e-02,-4.531715711486049292e-03,-6.788754099249395303e-03,-1.020406430531862509e-02,1.789735398403721018e-03,6.816509794843051947e-04,1.261158535471247101e-02,6.695886300725954407e-03,-2.017057419078792553e-03,-3.658484705689849263e-04,1.964517897501658755e-03,2.995909779935843065e-02,3.809417237982409225e-03,-1.259920263967099574e-03,2.485074033639025903e-02,-1.162593483025300446e-02,-2.315419557444002184e-04,7.000542478956760760e-03,1.153579732453184452e-02,4.117343575178550492e-03,3.438208528233242627e-03,-1.395924835137390269e-02,1.683746335153440661e-03,6.906204689017079491e-03,9.468380445667022582e-03,8.248142347415297893e-03,1.875751212382939515e-03,3.095944809086501569e-03,-7.446067727479817495e-03,-1.459508261270057224e-03,1.881466944273346015e-02,1.527862670565081557e-02,-1.322527055633245831e-02,1.584508892548824183e-02,1.977578248381008444e-02,2.350451861428501377e-03,-1.102702690337884102e-02,-9.863984422586206599e-03,1.545581385680293556e-03,-6.202765392509860393e-03,5.924419252545267030e-03,-9.515210157754900797e-03,-1.605889972056170466e-03,8.685790488726507705e-03,1.224045916781887899e-02,-2.843656429166595994e-04,1.211974640942276200e-02,-2.187762029370781888e-02,2.045331338335519816e-03,-6.935960113813631825e-03,6.097011227309501354e-03,-1.106792546974876522e-03,-1.082637610335674370e-02,-5.622352211808078620e-03,-1.433332295706759695e-03,-7.198481170342900873e-03,3.292639735310309151e-03
2.355369881119507083e-02,-6.504399036537734761e-03,-1.426480877316001032e-02,-4.296308651524192654e-03,-6.402425384105477242e-03,4.973284954992219543e-03,-5.818827441458887181e-03,7.465848202377389775e-03,2.997211243268210756e-03,5.802578126420440165e-03,2.085684283927294411e-03,-1.242337757551032623e-02,8.628147783500164994e-03,1.949050189813786131e-03,-1.050780267166224503e-02,2.701148073326771742e-03,1.184693577130382404e-02,-9.284774934372764035e-03,-9.066001191871522541e-04,7.966895422904256632e-03,6.747683130465975676e-03,-1.328630744276833439e-03,-5.035035180437170618e-03,7.279184736688758782e-03,-7.505175220742585883e-03,-5.051032200035021971e-03,2.078210945758230017e-03,-2.590789820636725267e-03,-1.333729312601558172e-02,2.187836945541033948e-04,1.059313000242794421e-02,-6.860954858887979672e-03,-2.614554214813484545e-02,-8.312167056154182512e-03,6.708352892123467222e-04,7.161569054615667465e-03,5.673310835536438416e-04,-2.044319216320856711e-02,-1.326884296393688635e-03,7.417310957727699973e-03,-7.352061131139234901e-03,-9.203659520167004407e-03,6.400486777871450782e-03,-1.785919942693157264e-02,6.003619227105850588e-03,2.085403094375525186e-03,5.302215467644178469e-03,4.013344025254355317e-03,3.660607087890871305e-04,2.036310521791352690e-04,7.831624925381877600e-03,5.189641311321448701e-03,8.589193255808999158e-03,1.609586324224760237e-02,-6.485109109149844731e-03,-2.961819982453490173e-03,3.862881250220126603e-03,1.159712498583935231e-03
-1.345637360905697693e-03,-2.758970052627939245e-03,9.591054215707521188e-03,1.110266602266118952e-02,1.618116671002747808e-02,3.573369583945504215e-03,5.671031857472349190e-03,-1.221162992464567805e-03,-5.514315511854658153e-03,-1.091812813991741536e-02,-2.067178986466550617e-03,2.150361366469328780e-03,-2.675744161316707254e-03,8.650672096320926804e-03,1.243351596624930021e-02,2.582615751301108910e-03,1.017497650320116701e-02,2.529832601975938802e-03,-1.967150842018759380e-02,1.553885122267652068e-02,-4.135461339634101223e-03,6.323641757783373014e-03,1.575124182791296304e-02,4.099301324522634099e-03,1.345177812962966568e-02,9.062045221178290436e-03,1.512000648167761800e-02,-1.034243324492126019e-02,1.390191676773234151e-02,4.416390492375197110e-03,-1.412806693192247831e-02,5.558738334958442627e-03,-7.074995385147212455e-03,-7.482617874809071104e-03,-9.089892889913037816e-03,1.918494465614514798e-03,-6.053687175813735402e-03,-1.568032802117448957e-02,-1.336254853673938875e-03,4.806626956202596744e-03,-1.240232099609934850e-03,-1.498364138902856003e-02,-1.973292860480202037e-03,6.006567112073297673e-03,8.394214893992403212e-03,1.277414945378621026e-02,-1.964849465188411078e-03,7.489547617175800961e-04,-2.004732565372626708e-03,-9.768580317413641176e-03,-1.622173721940655886e-02,-1.569467276681486140e-02,2.689206964740244177e-02,8.861048297568421134e-03,1.706166217728663503e-02,5.507905988743304684e-03,2.510027141720605048e-03,-7.990467582925729617e-03
9.175531441804735816e-03,-9.694411024685788136e-03,-1.779141175728876992e-02,1.636206050727182729e-03,2.030342067897041806e-03,-6.834002624472429975e-03,-5.504661144220161957e-03,1.418219190041523046e-02,-2.026712856014406886e-03,-2.861987477558324998e-04,-5.056602219671357812e-03,4.646934417298291542e-03,4.059065949922948183e-03,5.379364263039131469e-03,9.320737916852352232e-04,2.026541756684046777e-03,5.658429734375626475e-04,4.897433696973297300e-03,-8.618542810912451640e-03,4.482179766054194235e-03,1.123368513097915133e-02,5.795419736144013373e-03,-1.092112758287760998e-02,2.014261101263974899e-03,-1.315544302135330558e-02,2.315661287141620658e-02,1.881862984216089649e-02,-1.217166721263987679e-02,3.170829630474051447e-03,-7.424292236104472649e-03,-1.553198303815325927e-02,-3.403311054058637784e-03,-5.892590148837116744e-03,-9.474049216113058017e-03,4.855603399294405702e-03,-2.189855337066786908e-02,9.275069594123573624e-03,-1.191299935725341486e-02,1.615890208547150764e-02,7.745407681609465210e-03,1.816781919431672675e-03,3.043274244294708487e-03,1.263068779506852646e-02,1.854528496500824648e-03,1.102548136012940390e-02,7.999381468948510085e-03,-3.547703003565325260e-03,1.773224608925727877e-02,-1.103264511128597067e-02,1.103255761544418012e-02,1.598091413323765933e-02,1.595721638074102050e-03,-1.093220955475839289e-03,-4.004013070976752096e-03,-1.270786484763283212e-03,8.333893751681789933e-03,-1.386695713341174613e-02,-1.051278018456393987e-02
-8.682112119073135542e-04,1.948043724437023214e-02,-1.018422445358061141e-03,1.781630735922828512e-03,-2.902849499930532789e-02,-3.977811523488755316e-03,7.311731153164053622e-03,-4.845291894576652172e-03,4.521935724805636013e-03,2.466599519735457238e-03,-8.413090776963432632e-03,1.119913265519855219e-02,-4.242866467431804720e-03,-5.427075197243869630e-03,1.352207104179150091e-02,1.456911589148029637e-02,2.472003756365070363e-03,1.533577837469653378e-02,-5.005369033496037505e-03,-2.205163006560922206e-02,1.284327646685090281e-03,1.692607121226784685e-04,7.347671334674843457e-03,-7.764949268537550860e-03,9.651096371771746701e-03,-1.746581003800790717e-03,-4.125743473859030432e-03,-4.474910629114450984e-03,7.306360274773793587e-03,-2.726413147954702410e-02,1.311147068029323327e-02,9.349765051835963806e-03,-4.560902335790139976e-03,-1.336937485299937237e-02,-2.473901934504798769e-03,9.280399410434490154e-03,1.128397627624105025e-02,1.815299436434450117e-02,7.842418856781479403e-03,-1.240938420317534013e-02,3.629610540186307271e-03,-1.814225166838119097e-03,1.215206082574440440e-02,-8.239132596885618762e-03,-1.377079084570840932e-02,1.391064681824053136e-02,-2.023371057793323937e-04,-9.795209623246673922e-03,-1.476925517756649212e-03,-1.200403896739830369e-02,1.350846600843482121e-03,-4.219972631760660065e-03,1.293792294427273913e-02,6.887523698991914259e-03,-4.046277510498859364e-03,3.465829327379865970e-03,-5.242538303954677979e-03,-1.205424878296827490e-03
3.515796680790398299e-03,-1.092354765384833185e-02,1.500599214280285169e-03,-1.980351088503466478e-04,-1.941277471331812922e-03,6.639688003865060542e-03,-8.468331069558168852e-04,7.228505982801709459e-03,2.850626699305389405e-03,-2.358245584819953014e-03,-1.797648462463034011e-03,1.041449806170133101e-02,4.598585773638488861e-03,-5.044537699682477734e-03,-2.675183878091112657e-03,-4.411897284183925218e-03,-3.896607820300994297e-04,2.339456762918553593e-03,-4.662698362557324175e-04,-9.664707043401079417e-03,-8.016201374557106393e-03,-1.721940941356656617e-03,-6.358172972850363244e-03,-4.819593384291095961e-03,6.117637395295594423e-03,-2.618770952645289515e-02,-1.354833550365014405e-02,-2.821909024111707298e-02,-6.519888981710089682e-03,-3.118475120235791268e-03,6.338475967745848400e-03,1.129891700028359640e-02,-8.773151552507940307e-03,2.061445854798729313e-02,1.256738172415897657e-02,1.575466446736045051e-02,4.849816855073786799e-03,-1.287644737915279863e-02,1.112600989505206465e-02,4.938405131492911923e-03,-8.537054311319729194e-03,-7.436686677691072174e-03,1.894304561773472312e-02,4.694171867632336223e-03,-3.305542129867201917e-03,1.150654143870297012e-02,9.620863959463082232e-03,1.739382970312809348e-02,-7.740815386841501389e-03,1.968225147959164548e-03,-7.441494672920970568e-03,-8.686758955030331880e-03,2.590490604390345477e-03,-6.640662894826112814e-03,-4.067069159410839976e-03,2.005306263982791024e-03,-1.885540603452039155e-04,2.922179099782800087e-03
-3.366258703515768221e-03,5.323939997142691956e-03,-3.279747350638940150e-03,3.603402934103558625e-04,-2.363182473685235697e-03,4.139980598903021496e-03,-1.262552432436788233e-02,2.481842426640568956e-03,4.126304852314590342e-03,5.035740652297035318e-03,7.321083671957850946e-05,-2.338042564052625599e-03,1.496419427962969277e-02,-5.975422132706231185e-04,-2.854799663842531865e-02,1.492784423143393713e-02,-1.522764880470407929e-02,9.478619800078323665e-03,-1.777833367090621069e-03,2.022234649041182095e-02,-1.375873126958109330e-02,-1.028277892274055520e-02,-3.732749854328571478e-03,1.626860065941303571e-02,1.586689194948315632e-02,-6.113235093858973394e-03,-5.654131393903538867e-03,2.173889246567214939e-02,1.092124672432381698e-02,-4.623256813673048277e-03,-1.163705150653069308e-02,-1.586243640181883834e-03,-4.750934725397441827e-03,1.268238140328783667e-02,1.081297186790375169e-02,1.090939380221320372e-02,4.662539884587958705e-03,3.289566037554368313e-03,1.606599627029522493e-03,-1.083768488853185767e-02,5.154249644328158173e-03,-1.974525499574959070e-03,1.550481585096620540e-02,6.042950929137806682e-03,-6.618871431650278150e-03,1.389021959462271964e-02,-9.417514654612713088e-03,-7.518265449548988850e-03,-5.405308890337763746e-03,-1.099718518852740509e-02,4.961264754403376526e-03,-5.422646393917533725e-03,1.220218267574425287e-02,5.190533156711532418e-03,2.741913111593326929e-03,8.176736781044451757e-03,1.379354566688122119e-02,-6.386773797793001035e-03
3.312368438421059869e-03,6.135246612725635924e-05,-7.788199791909556149e-03,6.375945893387710214e-03,-1.760885686985806360e-03,-6.644347517330270736e-03,-1.266778807352783240e-02,-2.390807758375918489e-03,-1.104715884454759989e-02,8.862229512880711105e-03,2.810355340675934135e-03,1.115130176615798489e-02,-7.934754466351936694e-03,-1.513357160628327897e-02,-7.834634363948265665e-03,1.261856448775902119e-02,1.751585462855401870e-02,9.755695792785472678e-03,-6.815648503341264174e-03,-3.690842389184116525e-03,-1.059077101989094362e-02,-4.748621275285446093e-03,4.032635757327561465e-03,-8.706303956434315733e-03,-1.331824152668042820e-02,-3.622536161578722175e-03,-1.949922619382988762e-02,4.198704293419722698e-03,-4.383792118813816495e-03,2.234792890187064021e-03,3.840495377371196985e-03,7.744073320847796871e-03,1.035074114368903474e-02,3.680472668236661922e-03,1.395052563247213030e-02,-1.249032215186942013e-03,-4.942711525611479494e-03,1.201784673660097336e-02,-6.964612586612065580e-03,-1.992260463723108388e-02,-1.725686397761932653e-02,5.892106384424044066e-03,-1.026845654840990302e-02,-9.564079969015876399e-05,-2.941445249568018050e-04,2.963639151074799923e-03,6.503234533481707692e-03,-6.818887096943134114e-03,1.958192697430971227e-02,-1.212282183147255464e-02,-3.982011076111227274e-03,4.647127366249827370e-03,-1.827248482984843506e-02,1.071225953870698876e-03,1.545522038006795322e-02,2.065367527995415863e-03,3.058542784315687515e-03,2.461783502708374542e-04
-8.288412442642703951e-03,3.853509098702223665e-03,1.284683820380157042e-02,4.188562808520404981e-03,1.005826299982098999e-02,1.866481988782604101e-02,2.402273891551682649e-03,1.843225608053926032e-02,-2.103770605725213943e-03,-1.027395790818901034e-02,1.530218317570793303e-02,-5.692554700492904844e-03,8.272950127269711532e-03,-1.391051755410194039e-02,-1.359186652658645605e-02,8.946043606146617368e-04,-8.590959483954980699e-03,1.840097085545129530e-03,1.311091945851870604e-02,6.306885994126530150e-03,-4.612875090464946086e-03,-6.498103861515763975e-03,-6.873741699681976472e-03,-3.736020287153070038e-03,1.167395123504541988e-03,7.552417887530871350e-03,-5.042630083243741963e-03,-7.371714944237939054e-04,8.794620736901926153e-03,1.397134308646752997e-02,-2.923760512579963357e-03,-5.437759566200004759e-03,5.158722746746694995e-03,-1.111404130244687989e-02,-6.460657877092092390e-03,-1.899608756206640561e-02,-4.868257950334475143e-03,-8.236162983560388459e-05,-5.694250827961310282e-03,6.631242769140578079e-05,5.014047026240986589e-03,1.570149080781858136e-02,7.194109541336032171e-03,6.104345868371159438e-03,3.881572720882052203e-03,7.222045129629841437e-03,-2.375544623248394566e-03,9.281217269377747131e-03,4.568102661768813459e-03,-1.032419709146996248e-03,1.283051725614715692e-02,5.630147599520236683e-03,-9.475092821235314841e-04,6.568416776144692451e-03,-1.273683763129843452e-02,3.959426770500028628e-03,-1.514137366772868795e-02,-1.010557136105042116e-02
-1.578594265321343545e-02,6.645856871876902605e-03,5.863319638935732096e-03,-6.333840437622787270e-03,1.126112446245061162e-02,7.278697943481393694e-04,-8.688355286624717053e-03,-1.145242378622783608e-02,4.937786806822047105e-03,-1.739817182750285447e-03,-4.663048285244689346e-03,-3.254524910859920000e-03,-1.173667700830345086e-02,-2.078344471448318256e-02,-7.814698093013492872e-03,-1.541609269808634150e-02,-6.332600465760496004e-03,-2.286265175090888835e-03,3.080576819438044650e-02,7.485084561823483924e-03,-8.340078500416481591e-03,1.543997745489638328e-02,-1.273146689640273534e-02,-6.020702388067959883e-03,4.944231529705999002e-03,-1.238274779725617031e-02,-3.987043924122062738e-03,-3.540072074183803642e-03,1.348518829067360536e-02,6.169118317875109392e-03,-1.390711869254400261e-02,3.535936524304083921e-04,-6.447872184578227323e-05,-9.358157160364482738e-03,4.222523641389862824e-03,-9.645519654408346924e-03,1.854094936002593022e-02,7.525864861275623251e-04,7.610827421471080823e-03,1.368083100961574143e-02,1.267693623065762991e-02,-3.426380881426308814e-03,1.159105622199982887e-02,1.889560398608293446e-02,-5.624151033974531498e-03,1.370527100348070855e-02,7.674161407963778735e-03,2.067019180413815632e-03,-1.451345489781284519e-02,2.899469109919251223e-03,-1.147206188699715669e-02,7.042420478157447421e-03,-7.006836110832193043e-03,8.417344518571208759e-03,-4.027631813525306415e-04,8.012663919663111020e-03,7.517026796517847775e-03,9.059401758708117078e-03
